X,Y,Color,Radius,A,B,C
5831.96,3751.36,1,1,4203.992491,0.801418,110.226837
5896.1,3719.45,1,1,4204.517394,0.649473,110.399704
6113.63,3673.64,1,1,4205.107945,0.592,108.992889
5996.87,3706.18,1,1,4205.632804,0.43937,110.652695
6648.36,3976.48,1,1,4206.354525,0.463459,95.75898
6132.87,3803.57,1,1,4207.338737,0.596458,104.539108
6766.64,3840.39,1,1,4208.126047,0.489543,83.640007
7323.92,4831.5,1,1,4209.503887,0.643748,107.389832
6342.41,6150.63,1,1,4210.29129,0.513342,106.154083
5438.62,4522.94,1,1,4212.555063,0.418523,133.97644
6207.31,4839.19,1,1,4213.440796,0.495671,114.79686
6522.94,5022.7,1,1,4213.965734,0.69499,107.097855
6344.35,4667.2,1,1,4214.851439,0.678014,107.475929
6371.42,4159.02,1,1,4216.360569,0.536428,104.501099
5885.9,5812.3,1,1,4217.803987,0.728582,107.760429
5613.25,3281.69,1,1,4218.6898,0.504235,105.845001
6483.66,4683.18,1,1,4220.953314,0.466438,111.089302
6266.97,5669.11,1,1,4222.265372,0.99068,114.45681
6855.51,5060.07,1,1,4222.823095,0.834571,109.771461
6459.38,5276.61,1,1,4223.413586,0.518097,110.019737
6196.8,5226.74,1,1,4224.004116,0.646408,113.250664
6490.3,5319.25,1,1,4224.528929,0.647727,107.529274
6630.62,5392.85,1,1,4225.053788,0.857885,104.117096
6387.71,5304.74,1,1,4225.611529,0.838698,109.789467
6433.82,5170.05,1,1,4226.39886,0.742589,110.935265
6135.73,5818.34,1,1,4227.481346,1,109.7575
6145.33,5783.39,1,1,4228.07189,0.978498,108.084488
6682.81,5654.8,1,1,4228.662479,0.68193,106.865822
6857.59,5482.81,1,1,4229.187335,0.952571,109.49054
6775.12,5622.23,1,1,4229.712304,0.976405,111.536774
5940.09,4976.29,1,1,4230.368514,0.567345,106.805725
6114.39,3534.4,1,1,4231.385502,0.539469,113.101379
4371.49,3912.93,1,1,4232.107219,0.533516,112.084679
6665.6,4543.67,1,1,4233.025779,0.61444,110.989807
5688.56,3983.06,1,1,4233.780327,0.442327,114.907402
5560.81,3835.93,1,1,4234.666021,0.68179,111.961983
5234.78,3520.83,1,1,4235.420508,0.399872,126.655388
5891.52,4982.06,1,1,4236.273512,0.972499,99.305901
6608.76,4618.99,1,1,4238.143402,0.617212,92.524788
5531.17,3983.12,1,1,4239.2589,0.67041,110.572792
5563.66,3978.17,1,1,4239.816623,0.782536,114.298302
6324.35,4168.72,1,1,4240.439922,0.441468,86.085968
6053.53,3942.71,1,1,4241.620924,0.444164,88.443718
6023.78,3822.42,1,1,4242.637953,0.52565,105.747963
5737.5,4799.87,1,1,4243.49101,0.523609,102.070648
5942.68,4731.92,1,1,4244.901723,0.660444,103.905067
5644.74,4665.73,1,1,4245.492147,0.571976,106.428207
5622.24,4746.5,1,1,4246.279496,0.589419,104.745209
6970.41,4617.93,1,1,4247.165279,0.827222,110.435883
6811.17,5409.69,1,1,4247.821422,0.971763,104.020164
6369.8,4535.76,1,1,4248.575974,0.50302,83.392868
6716.14,4454.2,1,1,4249.428858,0.565055,95.106689
5776.31,4241.19,1,1,4250.052209,0.390281,111.544052
6220.75,4172.09,1,1,4250.937946,0.473923,108.497803
6231.38,4094.45,1,1,4251.790892,0.453157,93.387794
6389.13,4479.78,1,1,4252.775119,0.545422,92.362175
5857.93,4065.78,1,1,4253.49683,0.34111,109.824867
6724.93,5130.56,1,1,4254.415362,0.587845,106.397446
6011.49,5602.82,1,1,4255.071471,0.858013,107.392731
6433.44,5424.89,1,1,4255.727578,0.868045,105.884415
6428.19,5450.26,1,1,4256.252531,1,107.05899
6616.52,5508.72,1,1,4256.777431,1,104.49617
6399.61,5380.75,1,1,4257.335103,0.911524,107.969025
6330.77,5233.67,1,1,4257.958462,0.967412,110.12352
6237.1,5217.24,1,1,4258.48347,0.814265,109.948936
6203.32,4745.67,1,1,4259.074023,0.408576,104.208275
6181.18,4656.99,1,1,4259.598924,0.605597,103.222504
6281.92,5028.3,1,1,4260.189453,0.57155,102.077446
6151.58,4993.82,1,1,4260.812768,0.825087,101.215881
6314.02,5482.15,1,1,4261.370524,1,100.764565
6097.55,6032.09,1,1,4261.895443,0.967185,99.660423
6160.95,6837.78,1,1,4262.420385,0.672544,91.639458
6412.23,7254.89,1,1,4263.01093,0.552254,93.040764
6318.57,6870.05,1,1,4263.601604,0.876084,96.726936
5968.54,6658.83,1,1,4264.257865,0.784293,99.547623
5831.85,6427.52,1,1,4264.782817,0.763263,95.834
5898.55,6351.71,1,1,4265.307785,1,98.283363
5884.44,6607.15,1,1,4265.996788,0.763862,95.299309
6081.49,7004,1,1,4266.521737,0.733321,95.536476
6100.19,7371.94,1,1,4267.046725,0.8255,97.357018
5976.78,6573.91,1,1,4268.162251,0.851426,96.787224
6258.51,6520.23,1,1,4268.687248,0.890492,95.987083
6560.5,6591.99,1,1,4269.212192,0.668125,96.160439
6385.43,6454.04,1,1,4269.737172,1,95.654755
6441.14,6646.12,1,1,4270.262107,0.893994,94.981087
6376.95,6643.91,1,1,4270.819827,0.794197,97.696648
6047.66,6672.62,1,1,4271.377594,0.940684,99.859581
6184.32,6852.57,1,1,4272.000884,0.935682,96.616539
6381.99,6718.42,1,1,4272.525802,0.908862,97.788696
6405.68,6789.18,1,1,4273.149175,0.989552,97.590256
6900.15,7017.56,1,1,4273.706951,0.884088,101.203499
6907.86,6957.38,1,1,4274.231836,0.849923,101.309814
6663.04,6395.2,1,1,4275.051954,0.494498,100.336899
5960.66,5385.55,1,1,4275.708092,0.792821,94.769356
6002.89,5128.73,1,1,4276.265864,0.697788,96.64827
6158.21,5088.69,1,1,4277.086045,0.847192,95.70285
5880.14,4989.77,1,1,4277.873405,0.650262,101.790405
7052.02,7022.74,1,1,4278.824945,0.612579,98.11586
6103.01,5233.23,1,1,4280.005985,0.516813,98.38636
6139.39,5445.38,1,1,4280.530958,1,98.487968
6194.94,5600.48,1,1,4281.055864,0.922578,97.638878
6159.3,5592.93,1,1,4281.580743,0.792383,94.052544
5969.08,5322.4,1,1,4282.105654,0.972966,100.48745
5982.32,5237.09,1,1,4282.630579,0.756982,100.073326
5963.36,5122.15,1,1,4283.286756,0.532745,105.214386
5253.46,3751.54,1,1,4284.369509,0.492788,90.744713
5411.11,4182.31,1,1,4286.469213,0.680705,113.304901
5554.52,4216.25,1,1,4287.026881,0.626099,110.425629
5567.74,4339.51,1,1,4287.814101,0.616637,107.894913
6023.26,5548.37,1,1,4289.388817,0.856993,99.746742
5952.67,5425.38,1,1,4289.913711,1,102.860832
6326.94,5645.37,1,1,4290.4387,0.748672,97.837364
6461.63,5552.68,1,1,4290.963577,0.942587,101.124954
6536.74,5476.48,1,1,4291.488506,1,99.189629
6230.33,5222.56,1,1,4292.013408,0.825321,98.038834
6207.86,5152.01,1,1,4292.538287,0.758801,106.13797
5614.1,5899.63,1,1,4293.19445,0.839858,105.773827
6029.13,5205.56,1,1,4293.883329,0.818692,102.721306
5995.43,5062.58,1,1,4294.572246,0.689392,110.971504
6347.73,5227.47,1,1,4295.130033,0.673166,105.046082
6267.24,5275.54,1,1,4295.654959,0.707705,100.423782
5664.16,6752,1,1,4296.442318,0.560924,102.277771
5443.19,7076.59,1,1,4296.967228,0.968328,99.403168
5668.49,6082.14,1,1,4297.59053,0.867284,106.049797
6038.53,5159.91,1,1,4298.410725,0.818792,102.768723
6212.41,5035.03,1,1,4299.034041,0.764234,104.027946
6085.18,5518.02,1,1,4299.624565,0.785073,98.664101
5958.83,6223.72,1,1,4300.280695,0.854111,99.903183
6120.79,6344.99,1,1,4300.805537,1,97.578598
6247.95,6371.59,1,1,4301.428868,1,95.948067
6014.74,6175.88,1,1,4301.953748,1,95.981758
5560.42,5725.2,1,1,4302.741029,0.979863,102.151512
5755.61,5613.43,1,1,4303.265914,1,101.46328
5768.25,5417.52,1,1,4303.790744,0.975502,103.609116
5574.09,5749.11,1,1,4304.381209,0.868695,103.980263
5431.03,5664.2,1,1,4304.906131,0.995308,104.025993
5678.78,5588.18,1,1,4305.463865,0.764412,98.665306
5672.97,5256.81,1,1,4306.480857,0.610097,101.186028
5559.51,5227.98,1,1,4307.071411,0.794141,100.219948
5564.05,5102.63,1,1,4307.596378,0.675424,99.46093
5590.27,5226.83,1,1,4308.449316,0.714161,101.394058
5379.18,5630.08,1,1,4309.269463,0.944593,99.202766
5656.54,6123.05,1,1,4309.794346,1,99.678925
5987.06,6021.82,1,1,4310.319206,1,96.905602
5881.97,5583.01,1,1,4310.877014,0.844095,97.726189
5877.58,5184.53,1,1,4311.401875,0.600675,98.211784
6035.27,4902.69,1,1,4312.156351,0.778543,101.355576
5604.33,3593.55,1,1,4312.845231,0.635561,101.326233
6305.26,3444.31,1,1,4313.698183,0.371516,115.482903
6541.65,4179.25,1,1,4315.53543,0.565165,81.131798
5771.57,5322.95,1,1,4317.798939,0.815705,97.67173
5880.77,5100.58,1,1,4318.389444,0.721017,99.173325
6279.52,5071.12,1,1,4319.308049,0.679677,99.638374
6210.99,5025.71,1,1,4319.865713,0.836337,98.905777
6029.62,5207.15,1,1,4320.42343,0.904462,100.787926
6075.33,5596.62,1,1,4321.013929,0.727118,97.167122
5778.63,6279.43,1,1,4321.637285,0.631129,95.660271
7319.01,6795.68,1,1,4322.293411,0.325986,90.055183
7428,7012.61,1,1,4322.982373,0.776773,108.098862
6960.57,4786.9,1,1,4323.704178,0.564073,97.290581
6041.41,6461.2,1,1,4324.393202,0.935742,102.960159
5901.13,6498.27,1,1,4324.918128,0.946803,100.888176
6075.38,6790.27,1,1,4325.6399,0.849527,100.462532
5870.41,6806.09,1,1,4326.164738,0.773575,103.505898
5846.8,7080.54,1,1,4326.689738,0.671442,103.773216
5926.86,7194.31,1,1,4327.542768,0.835981,101.320091
5308.94,6928.32,1,1,4328.363009,0.738412,104.819283
5455.67,6997.39,1,1,4328.888054,0.787432,95.907875
5284.51,6936.74,1,1,4329.478605,0.918767,96.931686
5671.49,7232.07,1,1,4330.003521,0.847742,95.459412
5616.59,7281.35,1,1,4330.528418,0.855845,97.915154
5688.59,7163.13,1,1,4331.053403,0.874007,95.83419
6059.4,5945.25,1,1,4332.070456,0.728559,101.335419
6133.48,6037.39,1,1,4332.595397,0.44975,105.111732
6104.6,5385.56,1,1,4334.399905,0.97474,104.069756
5931.21,6094.56,1,1,4342.864314,1,89.783081
6176.15,4331.84,1,1,4366.387063,0.583275,92.588005
6304.88,4462.59,1,1,4381.2485,0.605917,86.307137
6250.78,5979.31,1,1,4400.177858,0.930163,103.992554
6205.44,3644.4,1,1,4417.400888,0.397687,111.86586
6212.36,5135.02,1,1,4435.248079,0.868739,103.498016
6243.95,5341.67,1,1,4448.140586,0.922279,102.468185
6221.67,6501.84,1,1,4459.163698,0.526116,95.403679
5556.42,7376.05,1,1,4469.399681,0.768195,100.893051
6387.47,4220.36,1,1,4487.410576,0.378092,108.057175
6309.2,4931.84,1,1,4497.973892,0.907839,92.040298
6417.69,5039.31,1,1,4515.623147,0.663005,106.307655
6601.12,5429.41,1,1,4521.88926,0.945008,101.678139
6171.42,4861.99,1,1,4534.945861,0.798086,98.037933
6142.33,4698.95,1,1,4547.183304,0.664647,97.856018
6437.94,4735.44,1,1,4554.794411,0.687416,108.538292
6360.24,5719.33,1,1,4562.897052,0.888436,100.009041
6046.26,5443.11,1,1,4571.262293,1,103.018692
6116.95,4610.16,1,1,4578.807704,0.520895,104.846527
6159.35,5252.45,1,1,4584.54872,0.934375,93.983032
6339.38,5305.63,1,1,4590.256701,1,97.747475
6650.21,5044.23,1,1,4611.383884,0.526689,107.897118
6636.43,4505.13,1,1,4627.88513,0.568542,89.956955
6073.8,4952.85,1,1,4641.369157,0.604394,105.602051
6221.46,4977.27,1,1,4649.472191,0.705741,105.514038
6171.12,6008.6,1,1,4660.265636,0.822583,106.516647
